age,income,loan_amount,credit_utilization,late_payments_12m,region,channel,default
52,126481.0,3700.0,0.3449556737558518,3.0,South,Partner,0
39,65305.0,-9710.0,0.13962096507100163,0.0,East,Online,0
60,,-6606.0,0.10075713082170268,11.0,East,Online,0
51,77585.0,84279.0,0.0,9.0,West,Online,1
64,68373.0,-1704.0,0.4097572674202388,7.0,North,Partner,0
49,96858.0,-11740.0,0.16249139051827782,2.0,West,Branch,0
32,108128.0,14859.0,1.0,2.0,North,Branch,1
51,37371.0,55055.0,1.0,0.0,East,Branch,1
17,51158.0,51633.0,0.3290324382216584,2.0,South,Online,0
21,40532.0,11185.0,0.17300614081434706,3.0,West,Branch,0
42,93514.0,46164.0,0.33361381322768274,12.0,North,Online,1
27,79662.0,73832.0,0.796484054905933,4.0,South,Branch,0
55,107833.0,10618.0,0.2084783434873103,8.0,North,Online,0
49,88531.0,18031.0,0.18597745182147787,7.0,West,Branch,0
55,56623.0,847.0,0.25472132606178155,7.0,East,Partner,0
20,50691.0,11078.0,0.24356504163173928,5.0,North,Branch,0
10,110249.0,34896.0,0.20010609527720946,0.0,West,Branch,0
35,75917.0,34184.0,0.30056731479147586,9.0,South,Partner,1
35,110583.0,19437.0,0.03432486242169189,1.0,North,Online,0
25,,16025.0,0.24075384087005805,0.0,South,Branch,0
39,96356.0,53534.0,0.7013755563358153,0.0,West,Branch,1
21,127577.0,74953.0,0.39711864103102934,4.0,West,Branch,0
43,85566.0,39951.0,0.7734354778035487,3.0,North,Partner,0
30,55806.0,35414.0,0.23825569711669026,2.0,West,Online,0
33,86942.0,38629.0,0.867997335869152,2.0,West,Partner,0
35,55724.0,46933.0,,7.0,South,Branch,1
18,,-6623.0,0.17088272011158037,0.0,East,Branch,0
-4,76019.0,24733.0,0.39950611391696333,0.0,South,Online,0
16,90647.0,19513.0,0.15692914261111485,3.0,South,Branch,1
59,58946.0,-14079.0,0.37481364344790585,7.0,East,Branch,0
37,121694.0,35271.0,0.2929539531703372,3.0,East,Partner,0
36,74101.0,38276.0,0.17275069590130707,11.0,South,Online,1
29,102133.0,-9472.0,0.10913360318205369,3.0,South,Partner,0
50,54888.0,16216.0,0.08835802219749044,4.0,South,Online,0
39,107575.0,8030.0,0.2787216524500051,1.0,South,Online,0
-11,93044.0,29167.0,0.1790949076867973,4.0,North,Partner,0
25,84734.0,22067.0,0.034819374767983885,7.0,South,Online,1
44,75635.0,17513.0,0.3725092170847185,5.0,East,Branch,0
48,104003.0,20015.0,0.3696079949081842,2.0,West,Partner,0
23,64160.0,9112.0,0.1426908381758022,1.0,West,Partner,0
42,98541.0,20071.0,0.0,7.0,West,Branch,0
13,74347.0,6331.0,0.3363543091129913,0.0,West,Partner,0
47,10229.0,42601.0,0.33233987408403315,0.0,East,Partner,1
23,94793.0,61200.0,0.508857999193645,1.0,East,Branch,0
27,110787.0,6408.0,0.30647981319177414,7.0,West,Partner,1
49,34779.0,17899.0,0.0,5.0,North,Branch,0
49,109567.0,-2488.0,0.385888345765447,1.0,North,Partner,0
45,74927.0,-20453.0,0.3388501011838354,0.0,South,Partner,0
51,55472.0,1385.0,0.0610130527732123,9.0,East,Partner,0
38,49045.0,16819.0,0.17691522772688406,0.0,West,Online,0
47,67607.0,15060.0,0.66341359986921,4.0,South,Partner,0
49,128340.0,17160.0,0.0,6.0,West,Online,0
33,117191.0,27230.0,0.17972183010953213,5.0,South,Branch,0
28,94243.0,22378.0,0.5081463480931758,0.0,South,Partner,0
33,138127.0,-18112.0,0.0192335613194069,4.0,West,Partner,0
19,92325.0,29180.0,0.19028406356493582,2.0,North,Branch,0
29,126617.0,17128.0,0.4161759056091971,0.0,West,Branch,0
28,84761.0,-20086.0,0.3355559152498999,0.0,North,Online,0
2,111807.0,48538.0,0.2547171334042976,2.0,West,Online,0
34,95578.0,11204.0,0.19961336394530788,4.0,South,Online,0
9,83149.0,43319.0,0.32752592979233786,2.0,East,Online,0
4,92293.0,2629.0,0.05855241757117956,0.0,East,Branch,0
16,87036.0,10398.0,0.1954341439410697,3.0,South,Branch,1
43,119749.0,24626.0,0.2797777995050632,7.0,East,Online,0
10,37631.0,-8010.0,0.29194418389214927,0.0,West,Online,1
-12,121927.0,43187.0,0.13946011403302605,0.0,West,Branch,0
60,,-26270.0,0.13494969388735684,5.0,North,Online,1
21,52480.0,11252.0,0.0,2.0,South,Partner,1
42,107539.0,14066.0,,2.0,West,Branch,0
-27,88305.0,22204.0,0.5081188799211291,0.0,East,Branch,0
33,65840.0,12903.0,0.0,3.0,North,Online,0
25,,35044.0,0.2732249183351238,1.0,North,Partner,0
24,94190.0,-7867.0,0.330557734255043,0.0,West,Online,0
29,65268.0,40867.0,0.48514272690706284,-0.0,South,Partner,0
17,76823.0,35430.0,0.27697335278155316,0.0,East,Partner,0
22,84531.0,13025.0,0.11102824724894628,5.0,West,Partner,1
46,116501.0,6084.0,0.18998719593761232,0.0,North,Online,0
17,,88525.8,0.1464326312608475,0.0,South,Branch,0
11,83758.0,37331.0,0.20092035191906416,0.0,North,Partner,0
45,68165.0,9671.0,0.41246047293166754,0.0,West,Branch,0
61,120326.0,2585.0,0.0,14.0,South,Partner,0
34,98936.0,37738.0,0.062034369542001006,11.0,West,Branch,1
50,43467.0,11362.0,0.16347631643616295,6.0,South,Partner,0
38,67728.0,31343.0,0.4631863051018664,3.0,North,Online,0
36,80483.0,-907.0,0.2907589656101001,2.0,West,Branch,0
40,79224.0,28915.0,0.3191167383610959,5.0,East,Online,0
50,82596.0,6356.0,0.5254864524410601,2.0,North,Online,0
36,69817.0,31767.0,0.3016174323158465,2.0,East,Partner,0
11,88142.0,31610.0,,4.0,South,Online,0
3,93150.0,21480.0,0.18145412991604368,0.0,North,Branch,0
58,91638.0,10007.0,0.07618936742066873,10.0,South,Branch,0
46,82644.0,13419.0,0.3856165481600721,2.0,West,Online,0
55,,92117.0,0.9091799429826828,0.0,North,Partner,1
79,75741.0,-51371.0,0.0,14.0,South,Online,0
33,73473.0,79290.0,0.38404925738149304,0.0,South,Branch,1
53,45451.0,832.0,0.12756651390083312,6.0,East,Branch,0
54,89365.0,3461.0,0.0,9.0,West,Partner,0
22,72990.0,-30919.0,0.22726057020704132,0.0,West,Partner,0
20,51479.0,51459.0,,0.0,East,Branch,0
51,61387.0,43256.0,0.7810538355599723,0.0,North,Branch,1
41,93494.0,36282.0,0.29857683018479186,3.0,West,Partner,0
40,40861.0,11551.0,0.0,1.0,North,Online,0
12,76959.0,62276.0,0.1201347001671738,0.0,South,Branch,0
33,99887.0,7084.0,0.3426503659432891,0.0,West,Partner,0
12,80868.0,4371.0,0.2760442550962682,0.0,North,Partner,0
45,88850.0,65810.0,0.0,7.0,North,Partner,1
-8,81731.0,11912.0,0.2253137736046935,3.0,North,Partner,0
33,81724.0,13805.0,,3.0,South,Online,0
32,31734.0,-28528.0,0.20472349822649474,0.0,South,Branch,0
47,99244.0,14910.0,0.5663327303497294,4.0,South,Online,0
41,67004.0,22747.0,0.06794036194529832,8.0,North,Branch,0
13,4095.0,15796.0,0.1339265961003318,4.0,North,Online,0
57,149850.0,44409.0,0.6129122558534019,0.0,North,Online,1
55,92091.0,25577.0,1.0,0.0,North,Online,1
50,38996.0,60845.0,1.0,0.0,East,Branch,1
33,109838.0,-9144.0,0.16824231340688994,4.0,North,Online,0
23,104968.0,38853.0,0.08501401540482602,5.0,North,Branch,0
23,69908.0,1876.0,0.348635145041943,2.0,East,Branch,0
25,117607.0,10954.0,0.3936151548289941,4.0,East,Partner,1
52,72844.0,9417.0,0.4334545777578829,5.0,West,Partner,0
20,107467.0,64477.0,0.6462884727213656,0.0,East,Online,0
36,120911.0,-10885.0,0.09616317738004977,2.0,West,Online,0
57,136747.0,16354.0,0.49788550822157795,10.0,East,Branch,0
53,24170.0,-1396.0,0.28443941653668625,7.0,East,Online,0
15,93685.0,-3168.0,0.09693454101607349,3.0,South,Online,0
36,57830.0,-4542.0,0.1593197117010813,0.0,North,Partner,0
45,113558.0,14782.0,0.43111449956932896,3.0,East,Branch,0
0,100748.0,32288.0,0.2967112045037844,1.0,West,Partner,0
33,93948.0,-5725.0,0.24448307102547703,0.0,South,Partner,0
42,48939.0,72830.0,0.2686002359010334,6.0,South,Online,0
41,55262.0,29966.0,0.2066053086701924,2.0,North,Branch,0
49,113722.0,26242.0,0.8431874421504139,0.0,East,Online,1
49,71328.0,-16082.0,0.1662479956758579,0.0,South,Online,0
23,90325.0,11154.0,0.3218361194935452,8.0,North,Partner,1
44,79262.0,97197.0,0.8170847473876766,0.0,North,Branch,1
61,73023.0,92016.0,0.36719059713763297,0.0,South,Branch,1
65,90897.0,-25385.0,0.10802150533467929,11.0,South,Partner,0
46,77619.0,2596.0,0.18538233412227897,5.0,South,Branch,0
5,72409.0,-32109.0,0.5482305918456942,6.0,East,Branch,1
29,61464.0,19647.0,0.11854895349430813,5.0,East,Partner,1
63,82481.0,-8008.0,0.17396133360668722,8.0,West,Partner,0
46,116254.0,83119.0,0.8957241870259052,0.0,South,Branch,1
24,38963.0,99809.0,1.0,2.0,North,Online,1
32,83967.0,35330.0,0.20807987217181773,7.0,East,Partner,1
88,89910.0,-48799.0,0.17422852563139132,15.0,North,Partner,0
47,74140.0,-1309.0,0.0,9.0,West,Online,0
64,77254.0,-14823.0,0.2558389303416563,9.0,North,Branch,0
25,45261.0,29364.0,0.2528940327074604,2.0,West,Branch,0
78,62309.0,-42271.0,0.0,14.0,West,Partner,0
28,84773.0,69730.0,0.6822319841512103,-0.0,East,Partner,0
33,58998.0,41221.0,0.7084546668621177,0.0,South,Partner,0
57,82769.0,-2011.0,0.09448857044118804,9.0,South,Partner,0
-16,131604.0,11810.0,0.10558180162415551,1.0,South,Branch,0
68,114855.0,-12145.0,0.19226615586640644,9.0,South,Branch,0
46,148762.0,18029.0,0.6134018920669565,5.0,North,Branch,0
-2,59719.0,24336.0,0.019479494034474146,0.0,North,Online,0
54,74739.0,-15073.0,0.0,6.0,West,Partner,0
26,115417.0,53265.0,0.5478894002557677,0.0,North,Partner,0
23,70124.0,6950.0,0.13092585084869868,3.0,South,Online,1
38,92468.0,36207.0,0.421381417560109,2.0,West,Partner,0
14,41753.0,7473.0,0.1316395428775469,0.0,North,Partner,0
42,79416.0,26386.0,0.6878308765704343,-0.0,West,Online,1
69,136397.0,73702.0,0.269900720488888,0.0,South,Partner,1
11,57788.0,20030.0,,2.0,South,Branch,0
28,112157.0,-26047.0,0.17693464122574795,0.0,East,Branch,0
33,68650.0,41176.0,0.6566104033186532,1.0,West,Branch,0
25,139681.0,48927.0,0.6045912705816496,-0.0,South,Branch,0
17,137434.0,72709.0,0.9067087704328126,0.0,North,Branch,0
45,86276.0,47476.0,0.5186474009877893,0.0,West,Online,1
43,106852.0,16181.0,0.3063652264965109,5.0,North,Partner,0
43,61337.0,17097.0,0.3601718120967023,5.0,West,Online,0
24,101088.0,19770.0,0.024186797587723758,5.0,South,Online,1
64,60868.0,3128.0,0.2005882247802691,7.0,East,Online,0
48,50879.0,46825.0,0.6758419296065417,0.0,West,Branch,1
48,100818.0,21780.0,0.2340265177193545,7.0,West,Partner,0
0,106382.0,50849.0,0.22424262143879164,0.0,North,Partner,0
63,112087.0,-9890.0,0.4072868845332926,7.0,West,Online,0
42,40167.0,30793.0,0.0,11.0,East,Partner,0
32,118180.0,3218.0,0.0665013967908307,-0.0,South,Partner,0
39,65026.0,-2929.0,0.3494290689991021,0.0,South,Partner,0
47,117406.0,44803.0,1.0,0.0,West,Branch,1
39,92130.0,33213.0,0.47357050087333513,4.0,North,Branch,0
4,82491.0,-28352.0,0.6079941541911862,7.0,East,Online,1
19,84035.0,-11925.0,0.007646022488885526,3.0,East,Branch,0
47,69143.0,8361.0,0.8033365416328662,0.0,East,Branch,1
59,106632.0,-5011.0,0.0021409281632818467,9.0,South,Branch,0
45,111399.0,3998.0,0.0009802507669304517,4.0,East,Branch,0
20,65362.0,-1358.0,0.05618115482836448,0.0,East,Branch,0
34,98611.0,30422.0,0.1795469203809624,2.0,West,Branch,0
33,130224.0,30004.0,0.709312706582027,11.0,West,Partner,1
46,65421.0,19111.0,0.3433074234637662,7.0,West,Partner,0
53,69285.0,-17206.0,0.265602968544054,0.0,North,Branch,0
56,30683.0,2289.0,0.039603283149994284,11.0,South,Online,0
26,65707.0,44708.0,0.49492527436633255,0.0,West,Online,0
28,127422.0,22281.0,0.3587379668062469,0.0,East,Branch,0
75,84403.0,-35207.0,0.27020982226905477,9.0,South,Branch,0
53,84011.0,-8033.0,0.05715736869449774,9.0,East,Partner,0
36,104953.0,4237.0,0.13546007193500878,0.0,South,Online,0
16,95690.0,60647.0,0.2882034379615911,0.0,West,Partner,0
57,69889.0,21818.0,0.3339621133738619,6.0,East,Branch,0
39,114287.0,-10890.0,0.1221521959322645,9.0,South,Online,0
52,133603.0,57919.0,0.7383664468790627,-0.0,East,Branch,1
55,17917.0,-11975.0,0.0,9.0,North,Branch,0
18,118982.0,12391.0,0.17889958063586694,0.0,West,Online,0
49,101744.0,20411.0,0.8573944882822606,0.0,North,Branch,1
58,94417.0,1862.0,0.0,7.0,North,Partner,0
35,80665.0,-22160.0,0.0,2.0,North,Branch,0
30,111330.0,26336.0,0.35374678774215484,6.0,North,Partner,1
42,88132.0,4663.0,0.06626720535846248,4.0,North,Online,0
59,95873.0,-9515.0,0.4857752540898889,5.0,North,Online,0
51,36190.0,-3171.0,0.0,8.0,South,Branch,0
68,172239.0,-30359.0,,11.0,West,Partner,0
36,60230.0,16849.0,0.4519203091351968,0.0,North,Online,0
57,117677.0,40924.0,0.21493655869400372,0.0,East,Partner,1
36,86348.0,36944.0,0.03845590298717076,2.0,West,Partner,0
24,86416.0,12944.0,0.4393269445281431,6.0,West,Partner,1
44,60652.0,-18336.0,0.26778944875215527,0.0,South,Branch,0
43,135067.0,16849.0,0.0,4.0,North,Branch,0
19,83690.0,-978.0,0.3242663223687877,5.0,South,Branch,1
40,89989.0,178.0,0.22222810379223198,0.0,East,Online,0
23,100655.0,13025.0,0.24308718638359916,0.0,West,Partner,0
58,124407.0,1147.0,0.0474436853246646,11.0,North,Partner,0
40,165540.0,12820.0,0.0,3.0,South,Online,0
29,105638.0,58984.0,0.3182249730098877,0.0,East,Online,0
3,45596.0,30479.0,0.3887473930595308,2.0,East,Partner,0
34,120276.0,14972.0,0.1881464799824943,4.0,South,Online,0
30,78730.0,50249.0,0.13690174853707848,1.0,West,Partner,0
39,72867.0,13235.0,0.13107868855502708,3.0,West,Online,0
16,82412.0,5977.0,0.2473108185483328,0.0,South,Online,0
58,106997.0,66004.0,0.8335880213353747,0.0,East,Partner,1
22,99196.0,1936.0,0.4719773125120915,7.0,South,Partner,1
42,38108.0,21125.0,0.42598944604508815,0.0,East,Online,0
34,115750.0,19548.0,0.47342728731442213,0.0,South,Online,0
43,79126.0,45827.0,0.3182328026907241,5.0,South,Online,0
53,92889.0,-1839.0,0.22471441729013705,8.0,South,Partner,0
23,88717.0,2122.0,0.18308462735270947,0.0,North,Branch,0
15,113690.0,55302.0,0.2275719693856074,0.0,East,Partner,0
58,38081.0,-9592.0,0.0,10.0,West,Partner,0
53,109685.0,-154.0,0.0,8.0,South,Branch,0
30,70236.0,25910.0,0.3387057954259616,1.0,West,Online,0
-2,120795.0,34112.0,0.34766401864980834,0.0,South,Online,0
4,42104.0,13600.0,0.17148262151140772,0.0,North,Online,0
13,88997.0,46842.0,0.2860616885094711,3.0,South,Branch,0
4,51258.0,-20068.0,0.337158819297705,0.0,South,Partner,1
47,77507.0,58939.0,0.07542640357867413,12.0,North,Online,1
54,67116.0,8828.0,0.05134119322093544,8.0,South,Partner,0
30,90709.0,10741.0,0.40099340237182846,2.0,North,Branch,0
14,103781.0,-22793.0,0.21997177895831377,0.0,West,Partner,0
42,45873.0,37501.0,0.5406599094087111,6.0,East,Online,0
55,115422.0,64474.0,0.41420845411667606,0.0,South,Online,1
26,59586.0,16620.0,0.3979249619484764,0.0,North,Online,0
73,66420.0,1665.0,0.2943263799082921,13.0,East,Partner,0
4,85419.0,-7422.0,0.019183523537890275,3.0,East,Online,1
42,76392.0,16923.0,0.13562574616633216,4.0,South,Online,0
58,103623.0,-3614.0,0.0,8.0,West,Online,0
27,123887.0,19097.0,0.1079532241621737,6.0,North,Branch,1
38,100794.0,17200.0,0.0,4.0,West,Branch,0
53,88649.0,-12277.0,0.44291071248902625,2.0,South,Partner,0
1,33247.0,-3328.0,0.12500748665839698,0.0,South,Branch,1
41,87410.0,42901.0,0.32430750550909765,11.0,South,Branch,1
70,88611.0,74910.0,0.9459845276958496,0.0,South,Online,1
63,79174.0,-4194.0,0.5065077132426982,7.0,North,Branch,0
28,117413.0,51086.0,0.6355998252429799,0.0,East,Online,0
32,87926.0,11995.0,0.18431000574406697,8.0,South,Online,1
20,,7905.0,0.2121277476839455,1.0,East,Partner,0
12,114601.0,43952.0,0.3103302317640961,0.0,East,Online,0
35,98717.0,48851.0,0.08494751274724971,4.0,West,Online,0
59,110713.0,23250.0,0.37612594058246485,0.0,North,Online,0
28,,40629.0,0.0,2.0,South,Online,0
27,,21388.0,0.48064108698245334,8.0,East,Partner,1
21,83697.0,9083.0,0.323578010243077,0.0,North,Partner,0
31,102510.0,45819.0,0.7155547055158965,0.0,East,Branch,0
35,101424.0,22464.0,0.0,3.0,South,Partner,0
46,79244.0,26179.0,0.21296459885805968,0.0,West,Partner,0
51,40944.0,8232.0,0.3340770217144712,5.0,West,Branch,0
6,87673.0,36009.0,0.4588474185227347,1.0,West,Online,0
46,98558.0,-4164.0,0.023073541913243324,1.0,East,Online,0
30,83869.0,-15173.0,0.20806072820123606,1.0,East,Online,0
30,129219.0,41512.0,0.11583829293725006,1.0,West,Partner,0
2,54894.0,-36536.0,0.36175921473510153,0.0,West,Branch,1
29,78378.0,40240.0,0.21390238587300142,3.0,East,Online,0
52,24085.0,57267.0,0.43206916196043804,1.0,West,Online,1
27,64539.0,6767.0,0.31062253786859567,0.0,West,Branch,0
5,84037.0,43456.0,0.39041072263404686,2.0,North,Partner,0
44,59046.0,6179.0,0.14836801277507314,2.0,East,Online,0
65,67151.0,-21503.0,0.32514318667189396,9.0,South,Branch,0
23,64486.0,22995.0,0.0,6.0,West,Branch,1
61,66706.0,73143.0,0.2566447119646039,0.0,East,Branch,1
13,95055.0,42097.0,0.28516184803444133,0.0,West,Online,0
-12,97764.0,50720.0,0.35659194624534046,4.0,South,Partner,0
25,99510.0,14834.0,0.1999444052060075,1.0,West,Partner,0
39,74792.0,-17256.0,0.25678577324559126,2.0,North,Online,0
40,53733.0,5723.0,0.40821315405538533,0.0,West,Partner,0
31,99853.0,-28247.0,0.18595929659195734,0.0,North,Partner,0
50,91388.0,12403.0,0.09460464273617747,4.0,East,Online,0
15,101441.0,20486.0,0.14723443176506934,10.0,East,Online,0
39,65227.0,43668.0,0.5834052763648243,3.0,East,Partner,0
9,70762.0,-2574.0,0.30927999523601,1.0,North,Online,0
34,107351.0,26900.0,0.4862970607556643,-0.0,East,Partner,0
7,75881.0,38730.0,0.19991693484433232,6.0,East,Branch,0
37,84561.0,30579.0,0.3231800829007242,1.0,West,Partner,0
59,,9283.0,0.5371453005890846,0.0,South,Online,1
-7,83923.0,36.0,0.4048764250440865,1.0,West,Partner,0
25,84292.0,-8881.0,0.19587864989338272,12.0,East,Online,0
34,54592.0,-10202.0,0.35716738515997104,0.0,West,Partner,0
48,80955.0,9777.0,0.0,7.0,West,Partner,0
30,97230.0,46032.0,0.3335763102977724,0.0,South,Branch,0
14,41058.0,58838.0,0.27022489871693167,0.0,South,Branch,0
29,34144.0,23138.0,0.0,7.0,West,Branch,1
14,108265.0,2566.0,0.08367191988532374,2.0,West,Online,1
27,7554.0,13073.0,0.37566914459503997,0.0,West,Branch,0
54,80945.0,-11779.0,0.0,4.0,East,Online,0
45,106288.0,63654.0,0.08073978717184804,10.0,East,Online,1
22,55825.0,-699.0,0.25021165379654764,3.0,North,Partner,0
48,93118.0,18922.0,0.17753762577354953,9.0,South,Partner,0
44,75836.0,619.0,1.0,0.0,North,Partner,1
41,90992.0,-1661.0,0.21615434568711217,0.0,West,Partner,0
29,123525.0,-35.0,0.1351095676845571,0.0,North,Online,0
44,92540.0,19352.0,0.354450817632961,4.0,West,Partner,0
22,81207.0,60549.0,0.13581308424619756,2.0,West,Partner,0
32,93488.0,39481.0,0.17085054129224464,2.0,South,Partner,0
43,49437.0,24731.0,0.6699258496095,0.0,East,Online,0
35,116855.0,38567.0,0.7347568141616923,0.0,East,Online,0
37,69628.0,24893.0,0.0,5.0,East,Partner,0
34,62808.0,-36121.0,0.27184856040104177,0.0,East,Online,0
35,142010.0,22138.0,0.09264861169085162,-0.0,South,Online,0
13,66082.0,25428.0,0.32244557890142683,0.0,East,Online,0
28,97858.0,-12070.0,0.14407707914138648,0.0,West,Branch,0
10,76131.0,-12768.0,0.3178671203260218,1.0,South,Branch,1
37,143482.0,25060.0,0.14678578412104806,1.0,South,Partner,0
21,110939.0,41872.0,0.38935644048122553,0.0,South,Partner,0
32,80265.0,38027.0,0.4242936814857697,2.0,West,Online,0
5,72805.0,-11127.0,0.13244767566747184,1.0,West,Online,0
26,80039.0,-38407.0,0.15283331651486576,0.0,South,Branch,0
44,70542.0,12476.0,0.13713851648708295,6.0,West,Branch,0
5,26290.0,-14566.0,0.010183754470069651,-0.0,West,Partner,1
34,62586.0,28196.0,0.05577274680823188,0.0,South,Online,0
35,85341.0,43444.0,0.5507002782211019,0.0,West,Branch,0
9,104794.0,47532.0,0.15659535857260304,4.0,West,Online,0
29,51487.0,27002.0,0.21107023003639577,0.0,West,Branch,0
15,51717.0,7217.0,0.3397254468213402,6.0,South,Partner,0
15,94154.0,-17629.0,0.15099397265558492,0.0,North,Branch,0
15,74278.0,85977.0,0.5624240353667037,2.0,North,Partner,0
48,115789.0,90615.0,0.9920147357197228,0.0,West,Branch,1
47,110477.0,24209.0,0.2619903307537986,6.0,East,Branch,0
-19,100348.0,-6373.0,0.33147739590012604,0.0,East,Partner,0
7,128097.0,-20572.0,0.2962252680113979,3.0,North,Partner,1
82,79602.0,2466.0,0.11551181634258573,4.0,West,Online,0
29,104587.0,16953.0,0.6339093846897044,8.0,North,Branch,1
57,37491.0,-17806.0,0.3585493192966821,5.0,East,Branch,0
13,73189.0,7233.0,0.21840097128665728,1.0,West,Online,0
11,74398.0,-3285.0,0.275162310053867,0.0,North,Online,0
38,111138.0,18740.0,0.03000535623893033,3.0,East,Online,0
32,76647.0,5300.0,0.18146731391276477,6.0,West,Partner,0
59,,-1914.0,0.6114451220986615,7.0,South,Partner,0
33,,41129.0,0.25436889642316335,3.0,North,Branch,0
53,86638.0,78690.0,0.5457548020872776,1.0,South,Partner,1
19,129714.0,10684.0,0.28340073108145597,6.0,West,Online,1
30,117692.0,44210.0,0.6853061053684177,0.0,East,Branch,0
51,14945.0,-7092.0,0.19689367534041455,9.0,South,Partner,0
70,134508.0,-20158.0,0.0,11.0,East,Partner,0
53,92352.0,-5212.0,0.03367903028346863,4.0,North,Online,0
2,74176.0,6793.0,0.20150847664579508,3.0,South,Partner,0
18,59348.0,9655.0,0.19570353680933222,0.0,West,Partner,0
61,101654.0,2723.0,0.29733550124302344,6.0,South,Partner,0
26,73208.0,34423.0,0.2801053496436575,0.0,West,Partner,0
14,69971.0,-51344.0,0.13963441935311227,0.0,East,Branch,0
-10,79619.0,35814.0,0.3519001861789824,0.0,West,Online,0
39,124466.0,40119.0,0.36151782584942194,7.0,East,Branch,0
55,73959.0,-12340.0,0.45629330492510173,7.0,South,Partner,0
19,95115.0,36630.0,0.12029978619663645,0.0,West,Online,0
24,55059.0,6429.0,0.23951896467685418,0.0,South,Partner,0
46,130828.0,4891.0,0.3970256319813941,0.0,South,Partner,0
53,77330.0,17933.0,0.05946673290648939,5.0,East,Branch,0
38,105460.0,14952.0,0.18823993682867482,0.0,West,Branch,0
33,72421.0,20479.0,0.0757649571368983,2.0,North,Branch,0
39,117317.0,23122.0,0.06234167639969859,5.0,West,Online,0
18,62139.0,18580.0,0.0552111635424976,5.0,South,Online,1
28,42401.0,27900.0,,6.0,South,Partner,1
46,85897.0,12395.0,0.15392976579477297,4.0,North,Partner,0
19,99576.0,12420.0,0.1643300778211896,5.0,North,Online,1
47,111813.0,-8857.0,0.4200228863438118,2.0,East,Online,0
56,126780.0,14371.0,0.7901340193513798,6.0,East,Online,0
16,102875.0,-1601.0,0.36732745334117856,0.0,North,Partner,0
31,44057.0,28212.0,0.28619067109140034,7.0,West,Partner,1
35,104356.0,39167.0,0.17849656889675852,5.0,East,Online,0
19,36333.0,-352.0,0.4331071165814675,8.0,North,Online,1
31,112268.0,-11678.0,0.2434153597626889,0.0,West,Partner,0
53,83332.0,10704.0,0.11707097290809626,9.0,North,Branch,0
23,122045.0,15506.0,0.06864631347603165,3.0,East,Branch,0
22,85271.0,22544.0,0.3130391568268085,0.0,East,Branch,0
33,63375.0,21806.0,0.43378587828652004,0.0,West,Branch,0
16,76913.0,5456.0,0.22416309425803288,0.0,West,Online,0
29,97090.0,-300.0,0.046910770615021524,3.0,West,Partner,0
44,64037.0,31891.0,0.26342564357259346,3.0,North,Branch,0
14,136835.0,13774.0,0.1620257854143431,4.0,South,Branch,0
15,28544.0,21002.0,0.3627448065174897,4.0,South,Branch,0
38,133934.0,30685.0,0.3099743051542455,2.0,South,Partner,0
-7,57249.0,9230.0,0.16683064568829176,1.0,North,Branch,0
1,85824.0,56152.0,0.6252896349030311,0.0,North,Online,0
53,,6587.0,0.09712568031651811,8.0,West,Online,0
49,96061.0,11434.0,0.3420451941766566,5.0,West,Branch,0
48,99518.0,184762.6,0.8584398923597033,0.0,East,Partner,1
46,64916.0,7859.0,0.03347292239944392,8.0,East,Branch,0
24,81352.0,46342.0,0.3941618518785444,1.0,South,Online,0
-24,93289.0,22025.0,0.12847894682630367,0.0,East,Online,0
57,67997.0,-18685.0,0.12954927929469381,7.0,West,Partner,0
32,80872.0,42935.0,0.23949744155832886,0.0,South,Branch,0
37,81915.0,28321.0,0.0,3.0,East,Partner,0
55,78274.0,1856.0,0.16175827349770655,4.0,West,Partner,0
40,76976.0,32740.0,0.6770340163574097,3.0,West,Partner,0
67,63151.0,-23422.0,,9.0,North,Online,0
22,85537.0,26431.0,0.0,1.0,North,Online,0
26,162272.0,-727.0,0.15136864686972384,0.0,North,Branch,0
53,130796.0,89156.0,0.5728639054594311,0.0,North,Branch,1
19,109035.0,-8546.0,0.23180971409290363,4.0,East,Partner,1
10,80235.0,31032.0,0.2646488486487897,1.0,South,Online,0
29,49539.0,41940.0,0.3778663349854227,8.0,North,Online,0
25,89154.0,1918.0,0.5024625621889622,0.0,North,Branch,0
3,105573.0,-7033.0,0.16831536191882485,0.0,East,Online,0
50,94181.0,85191.0,0.7785412906077667,0.0,West,Online,1
54,130929.0,15945.0,0.16098482045335527,8.0,East,Partner,0
36,92678.0,22343.0,0.7933260539340258,0.0,East,Partner,0
9,116794.0,-787.0,0.2059410698095901,-0.0,North,Partner,0
27,57640.0,41389.0,0.0,2.0,South,Branch,0
37,114426.0,78632.0,0.7355658284273865,0.0,West,Branch,1
70,46333.0,-18245.0,0.5860546809576946,10.0,West,Branch,0
57,112239.0,-10951.0,0.0,9.0,West,Online,0
40,90214.0,34438.0,0.6861205464379645,2.0,East,Partner,0
36,101387.0,7862.0,0.2167694647429439,8.0,South,Branch,0
37,113816.0,22517.0,0.4485135192091872,3.0,East,Partner,0
32,74619.0,20162.0,0.4560187378762052,5.0,West,Online,1
38,90155.0,21031.0,0.22575452985494499,3.0,North,Partner,0
23,46668.0,13253.0,0.04476703313945893,1.0,West,Branch,0
-6,89888.0,25810.0,0.0,7.0,West,Branch,0
