age,income,loan_amount,credit_utilization,late_payments_12m,region,channel,default,debt_to_income,payment_stress,is_online
50,15000.0,62156.0,0.0,-0.0,South,Branch,1,4.143733333057084,0.0,0
27,107204.0,15929.0,0.228943485794567,5.0,South,Branch,1,0.14858587366004455,0.457886971589134,0
45,85033.0,1000.0,0.0,6.0,East,Partner,0,0.011760140180732657,0.0,0
59,46783.0,22449.0,0.7165359769187853,10.0,North,Online,0,0.47985379303422493,2.149607930756356,1
31,82225.0,81924.0,0.9672947500416019,2.0,West,Branch,1,0.9963393128489348,1.3542126500582425,0
18,54199.0,1000.0,0.30842407306733377,0.0,South,Branch,0,0.01845052491709348,0.30842407306733377,0
64,89349.0,1000.0,0.2566175573600038,6.0,South,Online,0,0.011192067062740578,0.5645586261920084,1
18,56432.0,3495.0,0.29441333752644316,0.0,North,Online,0,0.06193294584523085,0.29441333752644316,1
52,100436.0,11420.0,0.027286097305932212,6.0,East,Online,0,0.11370424947116867,0.060029414073050874,1
42,24478.0,26345.0,0.0,4.0,East,Branch,0,1.076272571244535,0.0,0
29,97584.0,19729.0,0.2336466131322287,5.0,East,Branch,0,0.2021745368072412,0.4672932262644574,0
59,89250.0,6112.0,0.0,9.0,South,Branch,0,0.06848179271631953,0.0,0
18,52141.0,1000.0,0.1667758380741287,7.0,South,Branch,1,0.019178765270724023,0.4002620113779089,0
34,109754.0,20435.0,0.050163467630659195,2.0,East,Online,0,0.18618911383470135,0.07022885468292286,1
18,70306.0,17376.0,0.06516864228723576,-0.0,North,Online,0,0.24714818080608844,0.06516864228723576,1
35,110950.0,1000.0,0.20126215403758832,1.0,South,Branch,0,0.009013068949896232,0.24151458484510596,0
45,125975.0,106010.0,0.7360459038694435,0.0,East,Online,1,0.8415161738373367,0.7360459038694435,1
60,107341.0,1000.0,0.2353294931245276,7.0,East,Partner,0,0.009316104750195023,0.5647907834988662,0
66,66638.0,1000.0,0.0,11.0,South,Branch,0,0.015006452774467926,0.0,0
30,100581.0,32446.0,0.17678924655508424,6.0,South,Online,1,0.32258577663452753,0.38893634242118535,1
53,74880.0,1000.0,0.12085381688188332,4.0,South,Branch,0,0.013354700854522507,0.21753687038738997,0
22,104968.0,37623.0,0.29943011051721274,4.0,West,Online,0,0.3584235195454003,0.538974198930983,1
52,38911.0,8203.0,0.03346980804356084,7.0,East,Online,0,0.2108144226514144,0.08032753930454602,1
56,94201.0,1000.0,0.3870313940457193,5.0,North,Branch,0,0.010615598560412146,0.7740627880914386,0
18,108265.0,14107.0,0.3080328857535152,0.0,North,Partner,0,0.13030065117877154,0.3080328857535152,0
35,64796.0,19662.0,0.14721625593404677,0.0,North,Branch,0,0.3034446570729143,0.14721625593404677,0
18,62296.0,1000.0,0.5810285873741325,5.0,North,Partner,1,0.01605239501707891,1.162057174748265,0
38,58352.0,25328.0,0.31240840354978766,3.0,North,Online,0,0.4340553879826903,0.4998534456796603,1
42,112015.0,46770.0,0.5242229654682217,0.0,South,Partner,1,0.41753336606331715,0.5242229654682217,0
18,66799.0,5971.0,0.1282103496478354,0.0,East,Partner,0,0.08938756568078284,0.1282103496478354,0
18,73603.0,1264.0,0.0,3.0,West,Online,1,0.01717321304814786,0.0,1
18,47495.0,35673.0,0.27016589748006026,1.0,East,Partner,0,0.7510895883619099,0.3241990769760723,0
41,132535.0,39127.0,0.63714760797939,-0.0,West,Online,1,0.2952201305293302,0.63714760797939,1
36,88059.0,57803.0,0.0,9.0,East,Online,1,0.6564121781912535,0.0,1
43,101255.0,19115.0,0.2566175573600038,5.0,South,Branch,0,0.18878080094623692,0.5132351147200076,0
18,101237.0,11133.0,0.23297708947199475,-0.0,East,Online,0,0.10996967511769443,0.23297708947199475,1
18,75179.0,1000.0,0.14692249460458232,4.0,South,Branch,0,0.013301586879137772,0.2644604902882482,0
18,82961.0,1000.0,0.46682598753580823,1.0,South,Online,1,0.012053856631283931,0.5601911850429698,1
18,135392.0,18926.0,0.022850339574558454,0.0,West,Branch,0,0.1397866934520519,0.022850339574558454,0
40,53740.0,34697.0,0.6483745452212912,0.0,West,Online,1,0.645645701513851,0.6483745452212912,1
18,19272.0,90268.0,0.38840696376677364,4.0,East,Partner,0,4.683893731595896,0.6991325347801925,0
53,71384.0,4633.0,0.7169139616138698,5.0,East,Online,0,0.06490249915856632,1.4338279232277396,1
30,88761.0,5157.0,0.4434766448602633,0.0,East,Online,0,0.058099841145794896,0.4434766448602633,1
68,68899.0,1000.0,0.3264257912954003,10.0,West,Partner,0,0.014513998751585452,0.9792773738862008,0
47,92682.0,77511.0,0.048759596946000267,11.0,North,Branch,1,0.8363112578403972,0.15603071022720086,0
47,89210.0,1000.0,0.41688167612352545,3.0,South,Partner,0,0.011209505660674706,0.6670106817976408,0
18,76852.0,1000.0,0.421973775762023,0.0,North,Online,0,0.01301202310918373,0.421973775762023,1
35,115561.0,20400.0,0.4193943946068417,7.0,East,Online,1,0.17653014425129127,1.00654654705642,1
46,47524.0,36758.0,0.4221295348261925,8.0,South,Branch,0,0.7734618297960302,1.0975367905481004,0
33,60695.0,10224.0,1.0,3.0,South,Online,1,0.1684488013811937,1.6,1
20,66864.0,17444.0,0.0,3.0,West,Online,1,0.2608877721904031,0.0,1
56,86403.0,94985.0,0.6771189683880448,0.0,North,Online,1,1.0993252548974073,0.6771189683880448,1
51,62986.0,27727.0,0.24332384998942586,5.0,West,Partner,0,0.44020893531197075,0.4866476999788517,0
18,90621.0,1000.0,0.12455181097877449,2.0,South,Online,1,0.011034969819235775,0.17437253537028427,1
40,43531.0,1000.0,0.06877550527564111,2.0,North,Partner,0,0.02297213479995929,0.09628570738589755,0
40,117365.0,36291.0,1.0,0.0,North,Branch,1,0.3092148425824631,1.0,0
18,39390.0,1000.0,0.24933143778651923,0.0,East,Partner,0,0.02538715409938088,0.24933143778651923,0
19,70191.0,21135.0,0.1759118008079901,0.0,West,Online,0,0.30110697952300003,0.1759118008079901,1
39,110947.0,45470.0,0.3957085202202739,4.0,West,Partner,0,0.4098353267739566,0.7122753363964931,0
38,113630.0,31546.0,0.21447999474829404,4.0,North,Online,0,0.2776203467369742,0.3860639905469293,1
26,76976.0,1000.0,0.1890557462591178,0.0,West,Branch,0,0.012991062149072556,0.1890557462591178,0
36,87921.0,45966.0,0.5367389785254879,3.0,North,Online,0,0.5228102501049486,0.8587823656407807,1
18,106890.0,39692.0,0.16717920896871497,0.0,South,Online,0,0.37133501730403845,0.16717920896871497,1
21,104087.0,5816.0,0.0,5.0,North,Online,1,0.05587633421987495,0.0,1
22,29160.0,1000.0,0.3655476197561358,1.0,South,Partner,0,0.03429355281089528,0.438657143707363,0
18,48377.0,1000.0,0.16190117530610437,0.0,South,Branch,0,0.02067098001073504,0.16190117530610437,0
65,39452.0,1000.0,0.5012442533535866,8.0,West,Branch,0,0.025347257426103942,1.303235058719325,0
31,55975.0,20523.0,0.0,2.0,South,Partner,0,0.366645824022034,0.0,0
29,100992.0,11999.0,0.26046999571208007,1.0,South,Partner,0,0.11881139100009099,0.3125639948544961,0
39,97727.0,41928.0,0.4381870872422404,5.0,South,Branch,0,0.4290318949683401,0.8763741744844809,0
70,114063.0,1000.0,0.0,15.0,South,Partner,0,0.008767084856537466,0.0,0
42,96198.0,76546.0,0.0,7.0,East,Online,1,0.7957130085781855,0.0,1
44,78122.0,7207.0,0.0,5.0,North,Online,0,0.09225314251949192,0.0,1
22,69861.0,15443.0,0.2232312572548274,4.0,South,Branch,1,0.2210532342763337,0.40181626305868934,0
33,132856.0,1000.0,0.40420832950714697,0.0,East,Branch,0,0.0075269464683000616,0.40420832950714697,0
29,93385.0,27942.0,0.29549201692474214,6.0,West,Partner,0,0.2992129356931069,0.6500824372344327,0
33,126907.0,24496.0,0.0,7.0,North,Branch,1,0.19302323748734884,0.0,0
24,91975.0,30004.0,0.0,7.0,South,Branch,1,0.326219081268538,0.0,0
24,130706.0,31767.0,0.1254983249417554,0.0,East,Partner,0,0.24304163542421128,0.1254983249417554,0
18,70676.0,1000.0,0.02663162888611963,0.0,West,Branch,0,0.014149074650317662,0.02663162888611963,0
18,113854.0,8902.0,0.3818355971884315,0.0,West,Partner,0,0.07818785462014345,0.3818355971884315,0
35,119583.0,50019.0,0.1923264660020627,2.0,West,Branch,0,0.4182785178460293,0.2692570524028878,0
37,94679.0,8592.0,0.262249745885794,1.0,East,Branch,0,0.09074874048003519,0.31469969506295276,0
29,110079.0,17501.0,0.2896793862860543,1.0,North,Online,0,0.1589858192738035,0.3476152635432651,1
35,106623.0,1000.0,0.17950560380544692,-0.0,West,Branch,0,0.00937883946231696,0.17950560380544692,0
55,65642.0,1000.0,0.3260109450344879,5.0,East,Online,0,0.015234148867870662,0.6520218900689758,1
61,92565.0,1000.0,0.0,12.0,West,Branch,0,0.010803219359252384,0.0,0
35,57855.0,1000.0,0.20321929674056724,4.0,West,Partner,0,0.017284590787014352,0.36579473413302105,0
31,95468.0,28983.0,0.28161927060182823,0.0,West,Online,0,0.3035886370270291,0.28161927060182823,1
21,38967.0,3867.0,0.4448843045103997,5.0,South,Partner,1,0.09923781661151133,0.8897686090207994,0
53,92996.0,59166.0,0.49640361584595216,0.0,East,Partner,1,0.6362209127205878,0.49640361584595216,0
18,100723.0,1905.0,0.4122555403523773,0.0,East,Partner,0,0.018913257150611946,0.4122555403523773,0
18,54750.0,1000.0,0.16215116950445224,0.0,West,Online,0,0.018264840182314796,0.16215116950445224,1
43,86378.0,7112.0,0.37283688877188437,1.0,North,Branch,0,0.08233577994301401,0.44740426652626125,0
48,83525.0,21101.0,0.0869121316835203,8.0,East,Online,0,0.25263094881469467,0.22597154237715278,1
47,126291.0,36883.0,0.35213366291593584,2.0,East,Online,1,0.29204773103156956,0.49298712808231016,1
46,107559.0,1000.0,0.0,1.0,North,Online,0,0.009297222919427504,0.0,1
18,111160.0,35132.0,0.3128147057178735,2.0,South,Branch,0,0.3160489384642313,0.4379405880050229,0
32,44578.0,7067.0,0.24378048281070744,3.0,West,Online,0,0.15853111399886646,0.39004877249713193,1
18,94246.0,33470.0,0.23464499921566295,0.0,North,Partner,0,0.35513443540993644,0.23464499921566295,0
18,45440.0,1000.0,0.371374741534916,-0.0,East,Partner,0,0.022007042253036818,0.371374741534916,0
34,71595.0,38733.0,0.1625481910579699,4.0,East,Partner,0,0.5410014665753056,0.2925867439043458,0
21,58134.0,6856.0,0.2737970278152582,1.0,West,Branch,0,0.11793442735545577,0.32855643337830986,0
47,126970.0,7262.0,0.2325219280171478,3.0,South,Online,0,0.05719461290023475,0.3720350848274365,1
68,32895.0,1000.0,0.0760626904237376,10.0,South,Branch,0,0.03039975680102144,0.22818807127121282,0
43,86654.0,27695.0,0.23885671531058664,4.0,North,Branch,0,0.3196044037168555,0.42994208755905594,0
34,105427.0,3697.0,0.17073380429997473,0.0,South,Partner,0,0.03506691834126868,0.17073380429997473,0
39,135382.0,24380.0,0.5838836384294108,0.0,West,Branch,0,0.18008302432982165,0.5838836384294108,0
32,66291.0,40143.0,0.47698657444017767,3.0,West,Online,0,0.6055573154635538,0.7631785191042844,1
21,93500.0,1000.0,0.6934744764934172,6.0,South,Branch,1,0.010695187165661015,1.525643848285518,0
18,76851.0,1000.0,0.345860722099582,0.0,East,Branch,0,0.013012192424132254,0.345860722099582,0
19,41473.0,1000.0,0.1327840683814625,0.0,West,Branch,0,0.024112072914327102,0.1327840683814625,0
54,86852.0,1000.0,0.16167277811733632,5.0,South,Online,0,0.011513839635108993,0.32334555623467265,1
18,112066.0,1000.0,0.19611353367311904,0.0,South,Online,1,0.008923313047588713,0.19611353367311904,1
64,82283.0,1000.0,0.03654138057337576,10.0,West,Online,0,0.01215317866373184,0.10962414172012729,1
18,97932.0,10546.800000000001,0.3679413442111499,0.0,West,Partner,0,0.10769513539897385,0.3679413442111499,0
34,86729.0,39608.0,0.24040389826004224,3.0,East,Branch,1,0.4566869213243934,0.3846462372160676,0
18,71424.0,22090.0,0.38044851492605974,0.0,North,Online,0,0.3092797939024799,0.38044851492605974,1
53,102159.0,10893.0,0.0,11.0,North,Online,0,0.10662790356105065,0.0,1
42,75424.0,2698.0,0.0,4.0,North,Branch,0,0.03577110733936451,0.0,0
18,62751.0,1000.0,0.20031803519739486,0.0,East,Branch,0,0.01593600101965011,0.20031803519739486,0
42,78148.0,19879.0,0.28019497688683087,0.0,North,Branch,0,0.25437631161060587,0.28019497688683087,0
43,64003.0,1000.0,0.3346398077519115,0.0,North,Partner,0,0.015624267612211548,0.3346398077519115,0
45,113508.0,29195.0,0.0,10.0,East,Online,0,0.25720654050589203,0.0,1
34,89795.0,37443.0,0.471570182671081,9.0,South,Online,1,0.4169831282318951,1.3203965114790266,1
18,37586.0,8400.0,0.2305424228125117,0.0,East,Online,0,0.22348746873241399,0.2305424228125117,1
44,61688.0,12104.0,0.31116385382321365,0.0,North,Partner,0,0.19621320191615527,0.31116385382321365,0
33,107524.0,26265.0,0.15733743126657024,-0.0,North,Online,0,0.24427104646177347,0.15733743126657024,1
26,122700.0,54595.0,0.2566175573600038,8.0,North,Partner,0,0.4449470252612474,0.6672056491360099,0
18,68454.0,1000.0,0.28283655538470076,3.0,East,Branch,1,0.014608350132722584,0.45253848861552126,0
43,109171.0,19846.0,0.0,5.0,West,Partner,0,0.1817882038253585,0.0,0
36,23793.0,1000.0,0.12313250560073696,0.0,West,Branch,0,0.04202916824099402,0.12313250560073696,0
52,50390.0,65117.0,0.48138865116170654,-0.0,North,Online,1,1.2922603690952121,0.48138865116170654,1
37,38441.0,21148.0,0.14078980170857563,0.0,East,Branch,0,0.5501417756939169,0.14078980170857563,0
45,68338.0,7607.0,0.3735299984248524,2.0,West,Branch,0,0.11131434926232384,0.5229419977947933,0
18,97173.0,35667.0,0.43816311205510916,0.0,North,Online,0,0.36704640177449455,0.43816311205510916,1
47,58701.0,1000.0,0.1897711028677225,3.0,East,Partner,0,0.017035484914787898,0.303633764588356,0
46,49344.0,1000.0,0.002036470672964038,6.0,South,Branch,0,0.02026588845613923,0.004480235480520884,0
18,137417.0,33073.0,0.31074531019090196,6.0,North,Partner,0,0.2406761899892977,0.6836396824199844,0
41,55980.0,12398.0,0.1725823025623167,5.0,West,Partner,0,0.22147195426542565,0.3451646051246334,0
57,77691.0,1000.0,0.0,7.0,West,Partner,0,0.012871503777620684,0.0,0
39,49421.0,40960.0,0.8882063597598148,3.0,East,Branch,1,0.8287974747409239,1.4211301756157038,0
52,104749.0,62782.0,0.5214118172956115,0.0,North,Partner,1,0.5993565570974486,0.5214118172956115,0
18,64565.0,1000.0,0.5065703442935026,2.0,South,Online,1,0.015488267637024886,0.7091984820109035,1
31,87479.0,1000.0,0.3430943746213536,1.0,East,Online,0,0.011431314944027353,0.4117132495456243,1
39,114564.0,22428.0,0.04436062085885405,0.0,West,Branch,0,0.19576830417761454,0.04436062085885405,0
22,70849.0,1000.0,0.27466045788856686,0.0,West,Online,0,0.01411452525774373,0.27466045788856686,1
59,101846.0,1000.0,0.24752683164831896,0.0,East,Online,0,0.009818745949670889,0.24752683164831896,1
18,99322.0,4371.0,0.19117057389781894,0.0,West,Partner,0,0.044008376794224764,0.19117057389781894,0
57,103575.0,1000.0,0.1550261847555363,5.0,East,Online,0,0.009654839488200291,0.3100523695110726,1
22,36235.0,15473.0,0.3837091185810962,0.0,South,Branch,0,0.427018076433641,0.3837091185810962,0
40,105474.0,17575.0,0.28912492055950334,0.0,North,Online,0,0.16662874262693528,0.28912492055950334,1
18,44614.0,97220.0,0.8850120222600789,-0.0,West,Partner,0,2.179136593845449,0.8850120222600789,0
51,126789.0,17126.0,0.42338185398225625,5.0,East,Branch,0,0.13507480932781965,0.8467637079645125,0
55,66874.0,41706.0,0.3944516771828304,0.0,West,Partner,1,0.6236504471001638,0.3944516771828304,0
36,40752.0,9555.0,0.0,0.0,East,Partner,0,0.23446702001780362,0.0,0
35,69865.0,9377.0,0.26505445587836646,0.0,South,Online,0,0.13421598797489137,0.26505445587836646,1
63,62270.0,1000.0,0.0,7.0,East,Partner,0,0.0160590974784638,0.0,0
34,75953.0,25399.0,0.0,6.0,East,Online,1,0.3344041709960844,0.0,1
32,105966.0,18314.0,0.44715921163141864,9.0,West,Branch,1,0.17282902062762748,1.2520457925679722,0
25,122453.0,41188.0,0.2619917353326243,2.0,South,Online,0,0.33635762292196714,0.366788429465674,1
30,123691.0,52396.0,0.0,8.0,South,Online,1,0.42360398088443296,0.0,1
39,70008.0,28018.0,0.5754834538548306,1.0,South,Partner,1,0.40021140440520786,0.6905801446257966,0
59,105180.0,59118.0,0.6458516112476107,0.0,North,Branch,1,0.5620650313694423,0.6458516112476107,0
52,108523.0,1000.0,0.021847004555742455,4.0,South,Branch,0,0.009214636528577218,0.03932460820033642,0
41,71832.0,15712.0,0.0841941081940311,4.0,South,Partner,0,0.2187325982818419,0.151549394749256,0
43,50466.0,4132.0,0.4579560178788922,3.0,North,Branch,0,0.0818769072230437,0.7327296286062275,0
47,63537.0,19187.0,0.13989169026950526,7.0,West,Branch,0,0.301981522572643,0.3357400566468126,0
18,69994.0,3091.0,0.06128067483294086,6.0,East,Partner,0,0.044160928078918756,0.1348174846324699,0
27,86086.0,11984.0,0.39545641073018434,8.0,North,Branch,1,0.13920962758010352,1.0281866678984792,0
18,107622.0,1000.0,0.44147581616738746,3.0,North,Partner,1,0.009291780490891344,0.70636130586782,0
18,93317.0,1000.0,0.4845990901140337,7.0,East,Branch,1,0.01071616104235331,1.1630378162736807,0
18,103763.0,49082.0,0.3285341094814443,0.0,North,Online,0,0.47302024806074405,0.3285341094814443,1
38,107175.0,39768.0,0.15493590274861233,0.0,North,Online,0,0.37105668299163935,0.15493590274861233,1
55,74150.0,14795.0,1.0,0.0,South,Online,1,0.19952798381389714,1.0,1
18,75810.0,29129.0,0.16360115575669915,2.0,West,Branch,0,0.38423690805455435,0.22904161805937878,0
44,85033.0,1000.0,0.30096649847366636,2.0,North,Branch,0,0.011760140180732657,0.42135309786313285,0
24,84560.0,31559.0,0.20182057725474215,3.0,East,Online,1,0.37321428570987214,0.32291292360758744,1
18,99312.0,38011.0,0.3328104538886809,1.0,East,Online,0,0.3827432737193618,0.3993725446664171,1
41,117137.0,36759.0,0.2566175573600038,2.0,South,Partner,0,0.3138120320623389,0.3592645803040053,0
50,49798.0,14548.0,0.7086771632615685,4.0,East,Partner,0,0.29214024659038235,1.2756188938708233,0
18,65564.0,10604.0,0.30439622558174506,9.0,East,Branch,0,0.1617350985272141,0.8523094316288862,0
75,85033.0,1000.0,0.19724669192550476,0.0,North,Online,0,0.011760140180732657,0.19724669192550476,1
22,101664.0,19063.0,0.24658345142827623,3.0,West,Online,0,0.1875098363217313,0.39453352228524197,1
18,87034.0,6748.0,0.1762837185600324,0.0,North,Online,0,0.07753291816901978,0.1762837185600324,1
27,98673.0,1000.0,0.19754371737380963,0.0,South,Partner,0,0.010134484610682412,0.19754371737380963,0
50,92027.0,64976.0,1.0,0.0,North,Online,1,0.7060536581578661,1.0,1
26,106429.0,17379.0,0.42174336802272394,5.0,East,Branch,0,0.1632919598966138,0.8434867360454479,0
50,50200.0,1000.0,0.42354180149102616,4.0,East,Online,0,0.019920318724702783,0.7623752426838472,1
18,87943.0,1000.0,0.2017743353833512,0.0,North,Partner,0,0.011371001671407947,0.2017743353833512,0
18,82546.0,45423.0,0.3798998124243642,6.0,South,Online,0,0.5502749981761652,0.8357795873336014,1
21,90001.0,6899.0,0.4162352857528578,8.0,West,Branch,1,0.07665470383577233,1.0822117429574303,0
32,69881.0,71618.0,0.5138682105882517,5.0,East,Partner,0,1.0248565418207403,1.0277364211765034,0
44,39597.0,9900.0,0.2566175573600038,5.0,South,Branch,0,0.25001894082253656,0.5132351147200076,0
18,126473.0,1000.0,0.6108053982606352,2.0,East,Online,1,0.007906825962791214,0.8551275575648892,1
40,109896.0,1000.0,0.0,0.0,East,Branch,0,0.009099512266059734,0.0,0
62,45246.0,71274.0,0.4275431338760448,0.0,South,Online,1,1.5752552711493777,0.4275431338760448,1
23,135631.0,13405.0,0.0,0.0,North,Partner,0,0.09883433728204588,0.0,0
51,105981.0,37653.0,0.2872709321254442,2.0,North,Online,1,0.3552806635118061,0.4021793049756218,1
46,93534.0,9342.0,0.0,3.0,West,Partner,0,0.09987811918553811,0.0,0
62,133603.0,1000.0,0.144448371363703,9.0,South,Partner,0,0.007484861866818223,0.4044554398183684,0
63,95987.0,1000.0,0.33702696926465237,10.0,West,Partner,0,0.010418077447879212,1.011080907793957,0
41,62827.0,32519.0,0.14717813197593355,3.0,South,Branch,0,0.5175959380438729,0.23548501116149367,0
26,59225.0,1000.0,0.1887852978889376,0.0,East,Branch,0,0.016884761502458677,0.1887852978889376,0
40,43158.0,30349.0,0.21033355047474284,2.0,South,Branch,0,0.7032068214304832,0.29446697066463995,0
36,96592.0,3661.0,0.0,5.0,East,Online,0,0.03790168958052529,0.0,1
57,105218.0,63320.0,0.6475456793293373,0.0,West,Online,1,0.6017981714098177,0.6475456793293373,1
22,106277.0,53215.0,0.28215631353222526,1.0,West,Branch,0,0.5007198170770655,0.3385875762386703,0
18,127913.0,5349.0,0.141136458589503,0.0,North,Partner,0,0.04181748532172792,0.141136458589503,0
70,116650.0,1000.0,0.0,11.0,East,Partner,0,0.008572653236103107,0.0,0
42,91850.0,27375.0,0.10778153316590403,6.0,South,Partner,0,0.29804028306697833,0.23711937296498886,0
18,76104.0,1000.0,0.15361382117713912,0.0,North,Online,0,0.013139913801992802,0.15361382117713912,1
55,72085.0,44413.0,0.8876908971360821,0.0,West,Online,1,0.6161198584918344,0.8876908971360821,1
28,103231.0,1000.0,0.3026386056527002,0.0,West,Partner,0,0.009687012622083609,0.3026386056527002,0
51,70106.0,3881.0,0.37120992067742703,2.0,West,Online,0,0.05535902775717687,0.5196938889483979,1
45,54515.0,1000.0,0.07209460609429186,4.0,West,Branch,0,0.018343575162462742,0.12977029096972534,0
51,118024.0,53372.0,0.5348688750931798,0.0,South,Branch,1,0.4522131091942977,0.5348688750931798,0
32,76548.0,1000.0,0.027114553348145776,0.0,East,Branch,0,0.013063698594175372,0.027114553348145776,0
35,80610.0,44340.0,0.1987932257802046,9.0,East,Partner,1,0.5500558243325884,0.5566210321845729,0
43,79552.0,1000.0,0.22621590269749375,1.0,East,Online,0,0.012570394207404335,0.27145908323699247,1
48,99730.0,1000.0,0.18560625183970603,7.0,North,Online,0,0.010027073097262338,0.44545500441529445,1
39,109186.0,25083.0,0.36740173230660705,0.0,West,Branch,0,0.22972725440780203,0.36740173230660705,0
40,56421.0,24418.0,0.25903681260194333,1.0,West,Partner,0,0.43278212012490413,0.310844175122332,0
37,57162.0,20237.0,0.07859602784029912,2.0,West,Online,0,0.3540289003121999,0.11003443897641876,1
18,62213.0,32288.0,0.0524400793098348,10.0,East,Partner,0,0.5189912076170737,0.1573202379295044,0
48,98839.0,6876.0,0.0,8.0,South,Branch,0,0.06956768077307979,0.0,0
27,89821.0,1000.0,0.16260555725518505,0.0,South,Online,0,0.011133253915998117,0.16260555725518505,1
65,109425.0,1000.0,0.35976753959893715,10.0,East,Online,0,0.009138679460734397,1.0793026187968113,1
58,85033.0,1000.0,0.07228220065839822,5.0,South,Branch,0,0.011760140180732657,0.14456440131679643,0
41,62985.0,22253.0,0.0,6.0,West,Branch,0,0.35330634277441764,0.0,0
58,71723.0,1000.0,0.038038944056741825,8.0,South,Branch,0,0.013942528895696743,0.09890125454752875,0
43,70520.0,1000.0,0.0,5.0,South,Partner,0,0.014180374361682072,0.0,0
18,84432.0,40556.0,0.2997055841774564,0.0,East,Branch,0,0.480339207877578,0.2997055841774564,0
33,61459.0,11130.0,0.0,-0.0,South,Partner,0,0.18109634064691751,0.0,0
21,71408.0,15460.0,0.0,4.0,North,Partner,1,0.21650235267453927,0.0,0
18,85033.0,21540.0,0.38212481056733666,0.0,East,Partner,0,0.2533134194929814,0.38212481056733666,0
30,125363.0,34950.0,0.0,6.0,East,Partner,1,0.2787903926973765,0.0,0
18,74480.0,8711.0,0.25447640161055785,0.0,South,Branch,0,0.11695757250111498,0.25447640161055785,0
26,97779.0,21426.0,0.06973932085748183,5.0,North,Online,1,0.2191268063672248,0.13947864171496366,1
18,140856.0,1000.0,0.24461595076377998,5.0,South,Branch,1,0.007099449082700776,0.48923190152755996,0
29,114571.0,28650.0,0.37379919467196754,5.0,West,Partner,1,0.25006327953626956,0.7475983893439351,0
30,118182.0,25361.0,0.15440178376770344,10.0,West,Partner,1,0.2145927467785738,0.46320535130311036,0
34,81711.0,51354.0,0.3431977214517332,5.0,North,Branch,0,0.6284833131325221,0.6863954429034664,0
45,89298.0,13450.0,0.49175667467986056,5.0,South,Partner,0,0.1506192747861025,0.9835133493597211,0
53,75346.0,69211.0,1.0,0.0,West,Branch,1,0.918575637712439,1.0,0
33,88792.0,1000.0,0.15728544310096917,0.0,South,Partner,0,0.011262275880583136,0.15728544310096917,0
47,84339.0,1000.0,0.10542639800869259,0.0,South,Branch,0,0.011856910800319463,0.10542639800869259,0
18,81149.0,13748.0,0.2837629796681831,5.0,East,Partner,0,0.1694167518987367,0.5675259593363662,0
18,114261.0,12435.0,0.21600186710249075,1.0,South,Partner,0,0.10882978443993288,0.2592022405229889,0
36,54172.0,42804.0,0.49900415449578545,0.0,West,Partner,0,0.7901498929190329,0.49900415449578545,0
61,135446.0,86081.0,0.6001978247861784,0.0,South,Branch,1,0.6355374097379358,0.6001978247861784,0
33,47832.0,46188.0,0.5871472816814496,1.0,South,Branch,0,0.9656297039436856,0.7045767380177395,0
67,82185.0,15392.0,0.6573949574293616,11.0,East,Branch,0,0.1872847843257616,2.1036638637739573,0
34,56478.0,1000.0,0.12500292250971567,2.0,East,Partner,0,0.01770600941928351,0.17500409151360194,0
20,105138.0,1000.0,0.2080651565690006,3.0,South,Branch,0,0.00951130894624673,0.33290425051040096,0
34,97134.0,1000.0,0.10553798048460689,1.0,South,Online,0,0.01029505631385205,0.12664557658152825,1
18,63603.0,16599.0,0.19471296403439176,2.0,South,Online,0,0.26097825573855044,0.27259814964814844,1
34,66354.0,1000.0,0.2946707771396557,4.0,North,Online,0,0.015070681495990135,0.5304073988513803,1
23,117081.0,4388.0,0.3426218544620747,0.0,North,Online,0,0.0374783269698971,0.3426218544620747,1
24,87472.0,11683.0,0.336974785960051,0.0,West,Online,0,0.13356274007529767,0.336974785960051,1
48,90317.0,3042.0,0.39916017219866745,4.0,South,Branch,0,0.03368136674121504,0.7184883099576014,0
54,131517.0,22513.0,0.27324530866576524,11.0,South,Online,0,0.1711793912561024,0.8743849877304488,1
49,111383.0,21623.0,0.17844488877063522,5.0,West,Partner,0,0.19413195909434897,0.35688977754127044,0
65,65726.0,1000.0,0.12221956707320644,8.0,West,Branch,0,0.015214679122185824,0.31777087439033674,0
41,97657.0,13212.0,0.7905431196052406,1.0,North,Partner,1,0.13528984097263597,0.9486517435262887,0
23,113110.0,7596.0,0.0,6.0,South,Online,1,0.06715586597058477,0.0,1
18,131190.0,1000.0,0.15833797785340545,0.0,West,Branch,0,0.007622532205140463,0.15833797785340545,0
46,141678.0,31185.0,0.2806507993974484,3.0,South,Online,0,0.22011180281892662,0.4490412790359175,1
53,97522.0,1000.0,0.09127976348613202,9.0,West,Partner,0,0.01025409651145122,0.25558333776116965,0
39,85600.0,33701.8,0.0,4.0,East,Partner,0,0.39371261681783054,0.0,0
56,107157.0,12910.0,0.11019790897614404,7.0,East,Partner,0,0.12047743031140778,0.2644749815427457,0
27,73366.0,62242.0,0.5825171634504342,1.0,East,Branch,0,0.8483766322158988,0.699020596140521,0
37,55893.0,26996.0,0.6659622324250895,0.0,North,Partner,0,0.4829942926577032,0.6659622324250895,0
