order_id,customer_id,product_id,order_date,quantity,discount,ship_days
11214,156,1077,2024-05-06,8,0.0,2
11215,365,1034,2024-02-15,8,0.05,4
11216,226,1059,2024-05-16,7,0.0,7
11217,158,1030,2024-01-30,6,0.0,4
11218,199,1035,2023-09-16,5,0.0,5
11219,346,1072,2022-02-17,6,0.05,1
11220,167,1001,2023-02-28,5,0.0,7
11221,481,1031,2024-11-03,7,0.2,1
11222,150,1031,2024-04-06,4,0.0,5
11223,458,1033,2024-07-23,6,0.1,4
11224,415,1040,2023-09-23,7,0.0,7
11225,17,1023,2024-07-04,5,0.05,7
11226,330,1012,2024-10-13,6,0.0,3
11227,261,1040,2024-02-18,6,0.15,3
11228,4,1041,2022-01-24,6,0.0,5
11229,108,1008,2023-12-04,4,0.0,2
11230,53,1055,2024-07-17,8,0.0,5
11231,5,1037,2023-06-20,2,0.0,5
11232,225,1028,2023-08-09,7,0.0,2
11233,59,1038,2024-10-30,8,0.15,5
11234,214,1062,2023-05-12,5,0.0,3
11235,421,1075,2023-07-28,5,0.1,1
11236,479,1034,2024-05-25,3,0.0,1
11237,144,1066,2024-05-23,8,0.0,4
11238,126,1068,2024-09-27,2,0.0,3
11239,427,1016,2022-01-17,1,0.0,6
11240,371,1077,2022-01-08,5,0.1,7
11241,307,1027,2024-03-23,3,0.0,1
11242,17,1040,2023-10-15,2,0.1,7
11243,336,1077,2024-03-04,6,0.05,3
11244,214,1041,2022-12-28,2,0.0,6
11245,266,1008,2024-04-05,6,0.0,1
11246,195,1047,2023-03-28,4,0.1,4
11247,257,1060,2024-03-10,1,0.0,1
11248,91,1035,2024-08-23,9,0.05,3
11249,411,1078,2024-10-06,5,0.05,1
11250,257,1042,2024-11-06,7,0.0,6
11251,4,1058,2024-09-18,4,0.05,5
11252,375,1031,2024-02-11,8,0.0,1
11253,6,1017,2024-02-27,4,0.0,2
11254,30,1037,2022-10-27,9,0.0,6
11255,489,1037,2023-02-20,7,0.15,4
11256,112,1073,2022-01-02,4,0.05,3
11257,490,1073,2022-03-09,9,0.05,1
11258,460,1042,2022-03-30,9,0.05,4
11259,381,1019,2023-04-30,8,0.1,1
11260,28,1017,2024-05-22,8,0.0,1
11261,204,1079,2024-10-03,5,0.05,6
11262,78,1049,2023-08-23,4,0.05,6
11263,124,1051,2024-07-20,3,0.0,3
11264,433,1051,2023-12-19,2,0.05,5
11265,282,1017,2023-04-29,6,0.0,1
11266,204,1025,2024-08-02,4,0.05,5
11267,348,1057,2023-07-18,5,0.0,5
11268,459,1076,2023-07-11,4,0.05,2
11269,260,1068,2022-11-24,6,0.0,2
11270,322,1033,2022-10-31,5,0.0,6
11271,440,1063,2023-02-27,9,0.0,7
11272,338,1040,2022-11-28,9,0.05,5
11273,239,1040,2022-05-05,3,0.1,5
11274,203,1053,2023-07-24,2,0.15,2
11275,477,1021,2023-06-08,4,0.0,1
11276,427,1076,2022-11-24,7,0.1,2
11277,248,1003,2023-08-08,2,0.05,3
11278,54,1040,2022-03-21,9,0.1,3
11279,35,1030,2022-06-24,7,0.0,7
11280,150,1036,2023-07-21,3,0.2,4
11281,218,1028,2024-08-28,3,0.0,5
11282,212,1004,2022-12-15,4,0.1,7
11283,331,1059,2023-02-16,4,0.0,3
11284,271,1017,2023-09-10,6,0.0,2
11285,249,1057,2023-12-21,3,0.1,7
11286,298,1008,2023-07-19,1,0.0,4
11287,377,1045,2023-06-22,2,0.05,5
11288,304,1065,2024-11-25,1,0.15,3
11289,323,1016,2022-03-24,2,0.1,6
11290,297,1063,2024-09-28,7,0.0,4
11291,228,1028,2024-08-19,6,0.0,4
11292,235,1017,2023-08-10,8,0.0,1
11293,252,1018,2022-02-02,1,0.0,1
11294,40,1036,2023-05-12,7,0.0,1
11295,398,1049,2023-05-09,2,0.05,5
11296,335,1068,2024-09-06,2,0.05,4
11297,499,1060,2024-06-29,4,0.05,6
11298,259,1065,2022-07-08,1,0.0,1
11299,463,1007,2023-09-10,6,0.15,3
11300,183,1042,2023-08-01,8,0.05,1
11301,443,1031,2024-10-06,9,0.0,2
11302,167,1067,2023-07-19,7,0.0,4
11303,323,1002,2024-05-07,4,0.0,7
11304,83,1019,2022-03-31,1,0.15,5
11305,183,1070,2022-05-30,8,0.0,2
11306,438,1044,2022-09-19,3,0.15,2
11307,100,1078,2022-08-19,4,0.05,7
11308,287,1059,2022-09-17,7,0.05,4
11309,279,1033,2024-05-21,7,0.05,2
11310,336,1071,2024-05-11,5,0.05,2
11311,440,1047,2023-01-09,2,0.1,6
11312,56,1032,2024-06-07,1,0.05,3
11313,78,1041,2022-05-19,3,0.0,5
11314,358,1008,2024-04-23,7,0.1,2
11315,39,1074,2024-08-01,2,0.1,2
11316,64,1070,2023-02-11,4,0.0,6
11317,421,1046,2024-09-08,4,0.1,4
11318,299,1025,2024-07-03,6,0.0,3
11319,181,1055,2022-10-15,8,0.0,3
11320,227,1011,2022-07-12,3,0.2,1
11321,52,1046,2022-12-24,6,0.0,2
11322,413,1068,2024-03-29,1,0.1,6
11323,486,1070,2023-06-06,2,0.0,4
11324,424,1039,2024-07-22,7,0.05,2
11325,343,1036,2024-11-27,2,0.0,2
11326,358,1031,2023-01-02,8,0.05,2
11327,186,1015,2022-01-31,8,0.0,3
11328,421,1009,2024-10-31,4,0.05,3
11329,43,1013,2024-03-12,3,0.2,1
11330,424,1043,2022-08-01,2,0.0,3
11331,22,1016,2024-04-05,4,0.1,4
11332,214,1080,2022-11-21,5,0.1,7
11333,65,1061,2023-05-25,5,0.15,1
11334,296,1074,2022-01-11,3,0.0,5
11335,267,1069,2024-07-07,9,0.0,5
11336,253,1045,2022-04-16,4,0.1,7
11337,216,1059,2023-05-04,3,0.0,2
11338,63,1019,2022-04-13,4,0.0,5
11339,322,1044,2023-10-24,3,0.0,1
11340,332,1019,2022-12-08,9,0.15,5
11341,413,1017,2023-03-19,9,0.0,6
11342,246,1076,2022-05-31,6,0.05,3
11343,173,1066,2024-01-05,8,0.05,1
11344,223,1019,2023-08-04,3,0.1,7
11345,400,1030,2023-03-25,1,0.0,5
11346,463,1009,2022-12-06,2,0.15,6
11347,311,1046,2023-05-06,5,0.0,1
11348,341,1036,2023-10-22,1,0.05,3
11349,161,1009,2022-05-06,1,0.2,2
11350,143,1067,2024-02-19,9,0.0,2
11351,28,1031,2023-07-19,8,0.0,7
11352,487,1008,2024-07-24,7,0.0,4
11353,122,1042,2023-08-02,7,0.0,4
11354,292,1031,2023-12-19,2,0.1,1
11355,333,1044,2024-11-26,9,0.1,1
11356,302,1049,2024-03-10,1,0.15,2
11357,33,1039,2022-04-11,1,0.05,4
11358,222,1004,2024-03-02,7,0.1,2
11359,408,1014,2023-05-20,8,0.0,1
11360,437,1003,2023-10-11,3,0.1,2
11361,123,1041,2022-01-17,5,0.0,6
11362,99,1037,2024-06-15,3,0.05,5
11363,382,1033,2024-11-16,9,0.05,6
11364,163,1071,2023-10-31,8,0.0,1
11365,78,1077,2024-03-22,3,0.15,2
11366,472,1075,2023-05-11,9,0.15,4
11367,448,1014,2022-10-24,7,0.1,4
11368,365,1073,2023-07-12,4,0.0,3
11369,482,1028,2024-03-17,3,0.0,4
11370,103,1041,2023-02-05,9,0.0,5
11371,140,1032,2023-03-30,6,0.05,1
11372,44,1048,2023-07-21,6,0.15,1
11373,94,1080,2023-01-17,2,0.05,2
11374,207,1065,2022-02-23,8,0.0,2
11375,419,1049,2024-07-02,5,0.05,3
11376,277,1066,2024-12-18,3,0.15,6
11377,84,1069,2022-05-24,1,0.05,7
11378,471,1022,2024-06-11,6,0.05,5
11379,129,1006,2023-06-30,7,0.0,3
11380,271,1055,2022-09-25,5,0.05,5
11381,257,1068,2023-08-05,2,0.15,3
11382,400,1036,2022-05-10,4,0.05,1
11383,457,1011,2023-10-11,8,0.0,4
11384,239,1027,2022-10-22,7,0.0,3
11385,162,1024,2023-12-02,8,0.0,2
11386,391,1029,2024-05-31,3,0.0,1
11387,386,1057,2024-12-08,4,0.1,2
11388,165,1077,2022-01-16,7,0.1,5
11389,214,1006,2022-08-09,5,0.0,7
11390,209,1063,2022-12-06,6,0.0,1
11391,115,1009,2022-05-17,5,0.15,7
11392,247,1080,2023-10-04,7,0.0,3
11393,311,1022,2023-02-07,-1,0.05,4
11394,65,1040,2022-10-12,1,0.15,6
11395,126,1061,2023-10-29,4,0.0,6
11396,108,1071,2022-03-03,3,0.0,2
11397,43,1025,2023-09-25,5,0.0,1
11398,58,1012,2023-04-21,1,0.0,1
11399,273,1030,2024-03-29,2,0.0,2
11400,71,1026,2023-12-11,1,0.0,3
11401,458,1004,2022-04-27,1,0.0,1
11402,370,1038,2024-07-18,9,0.05,1
11403,188,1046,2023-06-27,4,0.0,7
11404,82,1028,2023-05-13,7,0.1,6
11405,4,1027,2022-08-09,2,0.1,2
11406,389,1031,2023-08-16,6,0.05,4
11407,297,1037,2023-07-10,1,0.0,1
11408,402,1015,2023-08-19,4,0.2,6
11409,93,1010,2023-03-12,9,0.0,4
11410,423,1044,2022-09-07,4,0.0,2
11411,475,1046,2024-09-11,9,0.0,2
11412,167,1026,2024-09-23,1,0.05,4
11413,430,1073,2022-06-16,3,0.0,4
11414,216,1047,2023-02-22,7,0.0,5
11415,154,1004,2022-10-18,4,0.05,4
11416,390,1070,2023-12-24,9,0.1,1
11417,376,1062,2024-07-15,7,0.05,7
11418,188,1011,2024-11-04,3,0.05,3
11419,301,1026,2023-11-25,4,0.0,5
11420,362,1019,2024-01-21,3,0.0,7
11421,31,1022,2022-01-21,8,0.05,3
11422,246,1051,2024-12-26,1,0.15,7
11423,103,1048,2023-11-13,6,0.2,4
11424,289,1063,2024-08-20,5,0.0,3
11425,475,1046,2022-01-21,7,0.15,2
11426,401,1012,2022-04-23,9,0.15,7
11427,156,1055,2023-11-09,8,0.0,5
11428,474,1030,2022-07-03,7,0.0,6
11429,50,1037,2024-03-30,2,0.0,2
11430,273,1063,2023-06-08,8,0.05,2
11431,479,1034,2024-04-07,6,0.0,4
11432,278,1075,2024-12-20,5,0.2,4
11433,378,1012,2024-12-31,5,0.0,6
11434,110,1013,2023-10-24,3,0.0,5
11435,117,1074,2022-05-23,9,0.0,5
11436,302,1042,2023-07-17,6,0.05,4
11437,348,1068,2023-11-24,7,0.0,2
11438,498,1032,2023-09-18,3,0.0,5
11439,228,1066,2023-08-19,7,0.1,2
11440,241,1019,2023-08-08,2,0.0,4
11441,435,1069,2024-09-04,8,0.0,3
11442,469,1041,2024-09-25,6,0.2,2
11443,42,1048,2024-10-05,9,0.0,4
11444,457,1007,2022-04-11,9,0.1,1
11445,258,1035,2022-04-22,9,0.0,7
11446,1,1006,2023-06-26,5,0.1,4
11447,484,1039,2023-05-09,4,0.0,7
11448,490,1032,2024-01-29,5,0.0,6
11449,119,1043,2023-07-04,8,0.0,5
11450,430,1053,2022-03-20,6,0.0,2
11451,207,1074,2024-10-31,7,0.2,2
11452,316,1053,2022-01-12,5,0.0,6
11453,384,1038,2023-05-13,2,0.05,7
11454,260,1027,2023-12-22,7,0.05,5
11455,461,1019,2022-03-24,8,0.15,7
11456,232,1036,2024-11-05,5,0.15,3
11457,105,1009,2022-01-18,2,0.05,5
11458,50,1045,2024-01-01,6,0.05,5
11459,195,1060,2024-02-19,8,0.0,6
11460,405,1004,2022-07-07,8,0.2,7
11461,125,1031,2022-01-07,4,0.05,3
11462,140,1030,2022-01-26,3,0.0,4
11463,399,1078,2022-01-09,9,0.05,1
11464,275,1046,2023-01-15,7,0.05,1
11465,46,1039,2022-03-13,3,0.0,6
11466,65,1039,2024-03-14,1,0.0,6
11467,303,1076,2022-04-28,7,0.0,4
11468,53,1004,2024-02-21,2,0.0,4
11469,169,1080,2023-10-19,1,0.0,7
11470,250,1027,2023-01-07,5,0.0,6
11471,291,1002,2024-08-08,8,0.0,6
11472,53,1078,2024-11-16,2,0.0,3
11473,171,1026,2022-04-04,2,0.0,6
11474,413,1019,2022-09-03,2,0.1,5
11475,254,1076,2024-12-28,7,0.0,3
11476,334,1042,2024-08-06,4,0.0,3
11477,234,1034,2022-04-06,6,0.0,6
11478,141,1074,2024-08-05,4,0.05,7
11479,91,1027,2024-03-08,5,0.2,1
11480,442,1050,2024-01-27,1,0.0,4
11481,42,1010,2023-03-03,5,0.0,2
11482,185,1042,2022-04-01,6,0.05,1
11483,284,1015,2024-04-19,8,0.15,2
11484,292,1029,2023-09-02,5,0.0,2
11485,365,1046,2024-06-20,8,0.0,2
11486,143,1061,2024-09-28,5,0.15,7
11487,445,1003,2024-09-30,5,0.0,2
11488,80,1047,2023-11-07,4,0.15,1
11489,89,1046,2024-06-20,7,0.2,6
11490,405,1022,2023-08-02,9,0.0,3
11491,1,1037,2023-11-19,3,0.0,2
11492,186,1030,2023-05-13,3,0.1,4
11493,230,1014,2024-11-09,3,0.1,6
11494,486,1043,2022-03-07,9,0.0,3
11495,191,1026,2024-04-18,7,0.0,7
11496,389,1075,2022-09-18,2,0.0,7
11497,449,1067,2022-11-08,4,0.0,3
11498,24,1010,2023-09-30,1,0.05,7
11499,94,1064,2023-06-07,6,0.0,4
11500,461,1024,2022-10-04,8,0.2,1
11501,429,1029,2024-08-17,1,0.15,1
11502,180,1005,2022-12-24,8,0.0,6
11503,463,1030,2022-07-16,1,0.05,5
11504,465,1016,2023-01-05,8,0.05,7
11505,209,1048,2022-01-21,4,0.15,7
11506,7,1069,2022-04-24,3,0.05,7
11507,424,1040,2022-06-15,2,0.0,1
11508,126,1072,2022-05-03,1,0.1,5
11509,246,1080,2024-02-24,6,0.1,3
11510,497,1058,2024-11-15,4,0.0,3
11511,256,1008,2023-08-04,5,0.0,3
11512,348,1014,2023-02-21,4,0.2,4
11513,51,1038,2023-05-18,9,0.2,4
11514,216,1038,2024-11-10,6,0.0,3
11515,490,1027,2022-07-22,1,0.15,2
11516,9,1016,2024-01-30,5,0.05,7
11517,151,1011,2023-11-23,9,0.0,7
11518,449,1003,2023-03-07,8,0.0,2
11519,251,1068,2024-03-29,9,0.0,4
11520,425,1063,2023-05-22,3,0.05,6
11521,280,1073,2024-01-18,9,0.05,6
11522,214,1025,2022-05-25,9,0.15,4
11523,247,1068,2024-05-15,8,0.2,4
11524,280,1034,2024-08-24,7,0.15,5
11525,69,1065,2022-08-22,1,0.05,1
11526,221,1059,2022-09-07,8,0.05,6
11527,389,1036,2024-03-31,1,0.0,1
11528,483,1039,2024-04-02,2,0.05,3
11529,458,1004,2023-09-28,4,0.0,7
11530,259,1059,2023-09-28,1,0.05,2
11531,359,1025,2023-01-28,5,0.05,1
11532,197,1044,2023-07-07,4,0.0,1
11533,92,1004,2023-12-25,4,0.05,2
11534,456,1057,2022-11-18,6,0.2,7
11535,431,1023,2023-02-14,2,0.0,1
11536,45,1070,2022-01-27,8,0.05,2
11537,80,1054,2022-02-10,7,0.0,3
11538,405,1044,2023-02-05,4,0.0,4
11539,208,1008,2022-01-19,1,0.05,5
11540,495,1061,2024-04-23,4,0.05,5
11541,105,1016,2023-03-29,5,0.0,1
11542,37,1043,2023-09-11,7,0.0,1
11543,16,1031,2024-10-12,8,0.0,7
11544,185,1026,2024-03-10,9,0.05,5
11545,452,1020,2024-04-10,5,0.05,3
11546,277,1029,2022-11-25,7,0.1,4
11547,152,1003,2022-01-25,1,0.0,1
11548,338,1015,2022-03-25,5,0.0,5
11549,203,1071,2022-08-09,1,0.1,3
11550,406,1001,2023-06-06,2,0.2,3
11551,131,1051,2024-02-04,8,0.0,3
11552,500,1046,2023-12-09,4,0.1,7
11553,209,1006,2023-03-08,6,0.15,4
11554,348,1001,2023-02-27,7,0.0,6
11555,371,1066,2024-09-12,5,0.0,5
11556,59,1010,2023-12-16,4,0.0,3
11557,214,1024,2024-08-31,8,0.0,4
11558,370,1011,2022-12-27,4,0.0,4
11559,422,1053,2022-04-26,9,0.15,7
11560,28,1002,2022-01-08,4,0.15,7
11561,370,1064,2022-06-22,9,0.1,1
11562,99,1019,2022-09-21,8,0.1,7
11563,470,1002,2022-11-05,5,0.05,6
11564,406,1005,2023-07-28,8,0.0,5
11565,75,1073,2022-06-17,3,0.0,3
11566,378,1055,2024-05-05,3,0.05,4
11567,14,1059,2024-12-21,8,0.1,2
11568,488,1004,2024-07-24,3,0.1,2
11569,12,1004,2024-04-08,2,0.1,6
11570,302,1046,2023-07-03,6,0.05,6
11571,273,1067,2024-08-03,4,0.0,4
11572,476,1015,2023-07-13,3,0.05,2
11573,471,1011,2022-03-10,1,0.1,5
11574,418,1068,2023-04-02,6,0.2,4
11575,439,1018,2022-11-20,8,0.0,6
11576,70,1017,2023-05-11,6,0.1,3
11577,16,1012,2023-03-07,9,0.0,5
11578,365,1037,2024-10-20,8,0.1,3
11579,110,1074,2023-09-18,2,0.1,4
11580,109,1043,2022-07-30,8,0.2,6
11581,199,1053,2024-01-13,5,0.0,6
11582,94,1041,2022-03-15,9,0.0,6
11583,221,1056,2023-07-09,3,0.1,2
11584,357,1058,2022-06-14,1,0.05,2
11585,434,1035,2023-02-18,9,0.0,4
11586,266,1067,2023-02-12,8,0.1,7
11587,272,1047,2023-06-01,6,0.1,4
11588,456,1042,2023-06-26,5,0.05,1
11589,462,1044,2024-01-24,6,0.05,6
11590,165,1042,2022-03-24,5,0.15,3
11591,127,1059,2022-03-06,5,0.0,1
11592,346,1015,2022-05-16,6,0.15,3
11593,163,1050,2023-10-23,7,0.0,3
11594,259,1033,2022-10-04,3,0.1,1
11595,403,1063,2024-08-16,2,0.0,3
11596,122,1027,2023-07-30,3,0.0,7
11597,63,1029,2022-03-03,5,0.0,4
11598,221,1065,2022-07-24,3,0.05,1
11599,1,1059,2023-12-14,4,0.0,5
11600,404,1054,2023-08-01,6,0.2,7
11601,124,1024,2024-10-04,4,0.0,7
11602,293,1078,2022-07-12,2,0.0,1
11603,224,1071,2023-08-03,8,0.1,6
11604,171,1049,2022-02-27,4,0.0,5
11605,367,1008,2023-12-25,4,0.0,7
11606,180,1035,2022-08-26,2,0.0,1
11607,481,1044,2024-09-03,3,0.0,3
11608,252,1074,2023-09-08,1,0.0,2
11609,396,1012,2022-08-21,2,0.15,3
11610,239,1032,2024-07-04,7,0.0,1
11611,71,1041,2024-11-11,4,0.15,1
11612,182,1065,2022-02-25,9,0.0,7
11613,286,1051,2022-10-07,8,0.1,7
11614,128,1045,2022-11-02,3,0.05,4
11615,355,1076,2022-03-22,3,0.1,1
11616,86,1028,2023-10-21,1,0.1,7
11617,229,1032,2022-12-26,2,0.0,5
11618,99,1042,2022-05-02,7,0.0,7
11619,423,1065,2022-06-23,4,0.0,6
11620,191,1020,2023-04-23,1,0.15,3
11621,355,1032,2023-06-04,2,0.1,3
11622,112,1019,2023-11-02,2,0.0,6
11623,221,1054,2024-09-15,8,0.0,5
11624,212,1078,2024-09-12,8,0.1,6
11625,283,1049,2023-02-19,6,0.05,7
11626,240,1049,2023-11-05,1,0.0,5
11627,158,1032,2024-08-22,3,0.05,6
11628,53,1043,2024-05-28,6,0.0,2
11629,397,1063,2022-02-15,7,0.0,4
11630,55,1038,2022-09-26,4,0.05,3
11631,467,1052,2023-02-12,6,0.0,1
11632,479,1030,2022-06-08,9,0.1,6
11633,394,1054,2024-09-11,6,0.05,7
11634,168,1025,2023-11-22,5,0.05,6
11635,232,1004,2023-02-18,2,0.1,5
11636,292,1040,2024-10-26,1,0.05,3
11637,287,1036,2022-09-17,7,0.0,4
11638,29,1018,2024-12-27,2,0.15,5
11639,309,1011,2024-03-13,2,0.15,2
11640,133,1048,2022-08-01,2,0.05,7
11641,298,1008,2022-10-22,6,0.0,2
11642,40,1049,2024-08-02,8,0.05,3
11643,339,1065,2022-06-07,5,0.05,2
11644,247,1052,2024-12-27,2,0.0,4
11645,481,1030,2023-06-22,8,0.0,3
11646,80,1004,2022-06-01,2,0.0,7
11647,304,1016,2024-09-23,5,0.1,3
11648,340,1031,2022-06-15,1,0.0,5
11649,363,1016,2026-06-01,5,0.1,6
11650,449,1052,2022-01-09,5,0.05,1
11651,414,1028,2023-03-03,7,0.0,6
11652,334,1015,2022-07-29,2,0.05,6
11653,412,1064,2023-08-25,8,0.0,4
11654,447,1075,2022-12-28,7,0.05,4
11655,320,1045,2023-07-21,6,0.0,5
11656,158,1066,2022-08-28,7,0.0,6
11657,36,1075,2022-08-10,4,0.0,6
11658,33,1038,2024-07-09,1,0.15,3
11659,335,1070,2024-08-03,8,0.2,3
11660,496,1028,2024-01-24,9,0.0,7
11661,475,1046,2023-12-05,7,0.0,7
11662,251,1052,2024-01-03,7,0.0,1
11663,80,1018,2024-07-06,6,0.05,4
11664,225,1047,2024-11-02,1,0.05,7
11665,177,1035,2022-02-26,4,0.05,2
11666,284,1065,2023-11-02,6,0.0,1
11667,268,1012,2023-02-26,4,0.1,7
11668,264,1025,2022-08-07,8,0.1,1
11669,154,1028,2022-01-15,1,0.0,1
11670,4,1066,2024-09-05,3,0.0,7
11671,298,1038,2022-05-01,4,0.0,7
11672,417,1079,2024-09-08,9,0.0,2
11673,343,1021,2023-10-23,1,0.0,6
11674,223,1006,2022-04-27,4,0.05,3
11675,77,1066,2024-01-01,3,0.05,4
11676,225,1003,2023-12-01,8,0.0,5
11677,90,1054,2023-04-23,7,0.0,6
11678,170,1037,2023-12-16,5,0.0,7
11679,353,1027,2024-03-29,9,0.0,1
11680,373,1005,2023-01-16,8,0.05,3
11681,168,1023,2022-12-11,8,0.0,7
11682,287,1013,2023-08-07,8,0.0,7
11683,318,1057,2023-03-05,2,0.0,1
11684,76,1019,2022-05-06,3,0.2,4
11685,341,1040,2024-11-19,9,0.15,2
11686,452,1077,2022-01-11,9,0.0,4
11687,490,1056,2023-10-30,2,0.1,7
11688,58,1026,2022-04-11,8,0.05,1
11689,235,1068,2022-04-16,8,0.0,5
11690,188,1034,2023-09-24,3,0.2,3
11691,93,1049,2023-05-14,8,0.05,6
11692,448,1010,2024-10-04,9,0.0,4
11693,292,1079,2022-11-11,6,0.0,3
11694,76,1040,2023-05-10,3,0.0,2
11695,196,1051,2023-09-26,3,0.15,6
11696,119,1077,2024-07-24,1,0.1,6
11697,111,1062,2024-08-01,5,0.0,3
11698,209,1018,2023-08-17,8,0.1,4
11699,298,1014,2022-05-19,3,0.1,1
11700,135,1066,2022-05-20,4,0.0,6
11701,83,1071,2024-09-21,8,0.0,1
11702,177,1011,2024-09-26,3,0.0,7
11703,77,1016,2022-09-19,2,0.0,1
11704,390,1045,2024-02-16,9,0.1,4
11705,378,1064,2022-10-11,4,0.05,3
11706,309,1035,2023-01-08,5,0.05,6
11707,409,1045,2023-02-05,8,0.0,7
11708,58,1015,2024-02-28,1,0.1,7
11709,126,1046,2022-07-11,5,0.05,6
11710,126,1005,2023-08-12,9,0.05,1
11711,454,1011,2024-07-09,3,0.0,4
11712,472,1075,2023-05-17,3,0.0,3
11713,154,1046,2023-06-19,2,0.0,3
11714,31,1019,2022-01-11,5,0.05,2
11715,33,1072,2023-05-21,1,0.0,5
11716,188,1032,2024-11-07,2,0.0,2
11717,266,1043,2024-07-11,6,0.0,1
11718,183,1057,2022-07-25,6,0.15,6
11719,58,1041,2022-03-01,7,0.0,3
11720,364,1042,2022-12-30,9,0.0,2
11721,246,1014,2023-01-25,4,0.0,7
11722,458,1024,2023-11-17,2,0.0,1
11723,349,1068,2022-09-12,2,0.0,7
11724,163,1042,2022-01-14,1,0.05,4
11725,64,1076,2024-07-20,3,0.05,2
11726,171,1077,2023-11-26,4,0.05,5
11727,3,1061,2023-09-13,6,0.2,2
11728,25,1006,2022-07-08,3,0.0,1
11729,376,1041,2022-05-25,4,0.05,4
11730,322,1021,2023-06-30,8,0.0,7
11731,105,1040,2023-12-04,9,0.0,3
11732,200,1056,2023-05-14,2,0.0,1
11733,20,1065,2022-04-15,8,0.15,7
11734,425,1026,2022-03-06,6,0.15,5
11735,169,1011,2023-01-10,7,0.05,4
11736,263,1061,2023-10-12,3,0.05,1
11737,476,1074,2022-10-15,4,0.1,7
11738,352,1050,2022-01-03,3,0.05,6
11739,179,1012,2022-11-07,8,0.0,3
11740,355,1055,2023-08-22,5,0.0,2
11741,247,1068,2023-10-20,3,0.15,1
11742,494,1049,2024-01-31,8,0.0,6
11743,100,1060,2023-08-06,1,0.0,1
11744,418,1036,2024-08-07,6,0.05,4
11745,84,1038,2022-11-17,9,0.0,7
11746,138,1061,2023-12-22,2,0.0,6
11747,162,1013,2023-09-02,6,0.0,2
11748,115,1025,2024-02-17,9,0.0,6
11749,409,1050,2022-10-25,6,0.1,6
11750,336,1051,2024-10-26,8,0.0,3
11751,304,1019,2024-07-15,3,0.15,3
11752,295,1030,2022-10-07,2,0.05,6
11753,477,1077,2023-10-09,4,0.05,1
11754,494,1013,2026-06-01,5,0.0,7
11755,500,1080,2024-01-28,5,0.0,7
11756,289,1063,2022-08-28,3,0.05,5
11757,377,1042,2024-08-25,8,0.15,4
11758,131,1013,2022-03-26,9,0.1,5
11759,252,1004,2023-07-16,5,0.05,2
11760,454,1074,2023-02-17,9,0.05,3
11761,377,1072,2022-03-10,7,0.15,2
11762,362,1070,2023-12-09,8,0.0,6
11763,97,1001,2024-09-29,8,0.0,3
11764,19,1039,2023-11-17,4,0.2,4
11765,318,1067,2023-09-20,8,0.0,5
11766,469,1037,2024-12-27,1,0.0,6
11767,130,1041,2024-09-20,9,0.1,1
11768,17,1031,2023-06-30,9,0.0,2
11769,462,1005,2024-05-21,1,0.0,7
11770,191,1006,2024-09-17,2,0.05,1
11771,82,1052,2023-02-18,4,0.2,1
11772,317,1073,2026-06-01,9,0.05,4
11773,100,1065,2024-09-08,1,0.0,1
11774,390,1017,2022-03-15,1,0.05,6
11775,359,1079,2022-04-25,3,0.0,6
11776,89,1013,2024-01-14,7,0.0,7
11777,220,1004,2022-06-17,1,0.1,6
11778,113,1059,2023-11-26,2,0.15,3
11779,45,1013,2023-10-06,4,0.0,5
11780,121,1037,2023-09-24,9,0.0,3
11781,222,1004,2022-11-14,8,0.2,1
11782,261,1073,2023-08-13,3,0.1,2
11783,239,1044,2023-08-16,1,0.15,7
11784,492,1044,2023-08-18,5,0.05,7
11785,315,1073,2023-02-17,3,0.05,7
11786,372,1032,2024-08-03,5,0.2,4
11787,62,1037,2023-11-13,9,0.05,5
11788,46,1033,2023-12-20,3,0.0,6
11789,476,1011,2024-11-14,3,0.0,4
11790,55,1045,2024-08-05,3,0.0,4
11791,348,1046,2023-10-13,5,0.1,7
11792,201,1029,2023-02-28,8,0.0,7
11793,298,1075,2024-04-15,9,0.2,7
11794,478,1065,2022-12-10,9,0.0,7
11795,215,1076,2024-07-24,9,0.0,1
11796,104,1012,2024-04-10,6,0.0,6
11797,393,1053,2022-04-10,6,0.0,7
11798,120,1076,2024-11-05,6,0.1,3
11799,458,1056,2023-06-25,7,0.05,5
11800,457,1036,2024-03-27,6,0.05,6
11801,205,1035,2024-09-03,4,0.0,6
11802,91,1004,2023-01-22,1,0.05,4
11803,396,1019,2024-09-20,2,0.0,4
11804,419,1036,2022-11-10,2,0.0,2
11805,136,1060,2024-01-07,9,0.1,7
11806,252,1004,2022-02-25,1,0.05,3
11807,277,1035,2023-01-12,8,0.05,1
11808,242,1067,2024-07-15,5,0.0,6
11809,477,1027,2023-11-01,7,0.0,3
11810,89,1003,2023-12-26,-1,0.0,5
11811,390,1051,2022-11-07,1,0.0,2
11812,493,1046,2024-09-28,2,0.05,5
11813,217,1002,2023-12-21,7,0.05,6
11814,142,1074,2023-10-22,9,0.0,2
11815,274,1022,2022-07-02,4,0.0,3
11816,350,1041,2023-08-10,1,0.2,4
11817,444,1071,2024-01-10,4,0.05,5
11818,331,1029,2023-07-04,7,0.0,7
11819,220,1001,2022-08-14,7,0.05,6
11820,85,1033,2024-02-12,6,0.1,4
